Starting sim...
Screen depth = 32 bits
Loading cones from file: track/cones_updated.yaml
Total cones loaded: 198
Cones loaded
[TRAJ_PLANNING],END,10461963207
[PERCEPTION],START,10461963211
[TRAJ_PLANNING],START,10461963215
[DISPLAY],START,10461971495
[CONTROL],START,10461972343
[CONTROL],END,10461972346
[DISPLAY],END,10461975782
[CONTROL],START,10461982437
[CONTROL],END,10461982442
[DISPLAY],START,10461988534
[CONTROL],START,10461992308
[CONTROL],END,10461992319
[DISPLAY],END,10461993282
[CONTROL],START,10462002454
[CONTROL],END,10462002458
[DISPLAY],START,10462005706
[CONTROL],START,10462012329
[CONTROL],END,10462012335
[DISPLAY],END,10462012887
[PERCEPTION],END,10462014554
[PERCEPTION],START,10462014564
[TRAJ_PLANNING],END,10462014656
[TRAJ_PLANNING],START,10462014664
[CONTROL],START,10462022333
[CONTROL],END,10462022339
[DISPLAY],START,10462022496
[DISPLAY],END,10462029324
[CONTROL],START,10462032377
[CONTROL],END,10462032383
[DISPLAY],START,10462039606
[CONTROL],START,10462042484
[CONTROL],END,10462042493
[DISPLAY],END,10462045403
[CONTROL],START,10462052433
[CONTROL],END,10462052437
[DISPLAY],START,10462056597
[DISPLAY],END,10462060818
[CONTROL],START,10462062357
[CONTROL],END,10462062364
[PERCEPTION],END,10462063661
[PERCEPTION],START,10462063678
[TRAJ_PLANNING],END,10462063728
[TRAJ_PLANNING],START,10462063735
[CONTROL],START,10462072348
[CONTROL],END,10462072354
[DISPLAY],START,10462073572
[DISPLAY],END,10462078005
[CONTROL],START,10462082325
[CONTROL],END,10462082329
[DISPLAY],START,10462090544
[CONTROL],START,10462092285
[CONTROL],END,10462092289
[DISPLAY],END,10462095816
[CONTROL],START,10462102328
[CONTROL],END,10462102332
[DISPLAY],START,10462107487
[CONTROL],START,10462112362
[CONTROL],END,10462112367
[DISPLAY],END,10462112987
[PERCEPTION],END,10462114649
[PERCEPTION],START,10462114656
[TRAJ_PLANNING],END,10462114658
[TRAJ_PLANNING],START,10462114664
[CONTROL],START,10462122354
[CONTROL],END,10462122360
[DISPLAY],START,10462124667
[DISPLAY],END,10462130611
[CONTROL],START,10462132343
[CONTROL],END,10462132349
[DISPLAY],START,10462141675
[CONTROL],START,10462142615
[CONTROL],END,10462142620
[DISPLAY],END,10462147952
[CONTROL],START,10462152328
[CONTROL],END,10462152333
[DISPLAY],START,10462158502
[CONTROL],START,10462162333
[CONTROL],END,10462162346
[DISPLAY],END,10462166503
[CONTROL],START,10462172396
[CONTROL],END,10462172402
[DISPLAY],START,10462175495
[PERCEPTION],END,10462175592
[PERCEPTION],START,10462175603
[TRAJ_PLANNING],END,10462175682
[TRAJ_PLANNING],START,10462175691
[CONTROL],START,10462182461
[CONTROL],END,10462182472
[DISPLAY],END,10462184230
[CONTROL],START,10462192441
[CONTROL],END,10462192447
[DISPLAY],START,10462192492
[DISPLAY],END,10462198449
[CONTROL],START,10462202443
[CONTROL],END,10462202458
[DISPLAY],START,10462209584
[CONTROL],START,10462212487
[CONTROL],END,10462212494
[DISPLAY],END,10462217077
[CONTROL],START,10462222439
[CONTROL],END,10462222444
[DISPLAY],START,10462226560
[CONTROL],START,10462232339
[CONTROL],END,10462232348
[DISPLAY],END,10462234188
[PERCEPTION],END,10462240966
[PERCEPTION],START,10462240981
[TRAJ_PLANNING],END,10462241040
[TRAJ_PLANNING],START,10462241052
[CONTROL],START,10462242323
[CONTROL],END,10462242329
